Experiment,Id,Run,Qubits,Layers,Layer,Spin,Phase,FlagPattern,OnesCount,CorrelatedPairs,V,alpha,delta,Vn,alphaN,deltaN 
Wormholes,40,39,15,1,1,True,0.75,..X..X.XX.XX.XX,8,5,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,40,15,1,1,True,0.75,X.XXX.....X...X,6,8,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,40,41,15,1,1,True,0.75,X..XX..X.X..X..,6,5,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,40,42,15,1,1,True,0.75,XX..X..XXXXX.XX,10,8,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,40,43,15,1,1,True,0.75,..XX..XX.X.XX..,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,44,15,1,1,True,0.75,X..X.XX...X.XX.,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,45,15,1,1,True,0.75,....X...X.X..X.,4,6,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,40,46,15,1,1,True,0.75,..XX.X.XXXX...X,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,47,15,1,1,True,0.75,XXXXX...X.X....,7,9,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,48,15,1,1,True,0.75,.XXXXXXXX.XXXXX,13,11,13,7.5,5.5,0.8666666666666667,0.5,0.36666666666666664
Wormholes,40,49,15,1,1,True,0.75,.XXXX.XX.X....X,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,50,15,1,1,True,0.75,..XXXX.X..X.X..,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,51,15,1,1,True,0.75,.X.X.X.XXX.XXXX,10,5,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,40,52,15,1,1,True,0.75,...X...XXXXXXX.,8,10,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,53,15,1,1,True,0.75,X.X..XX....XXX.,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,54,15,1,1,True,0.75,XX..XXX..X.X.XX,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,40,55,15,1,1,True,0.75,X.XX.XXX..XX...,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,56,15,1,1,True,0.75,X.XX.X.XX..X...,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,57,15,1,1,True,0.75,X.XXXX..X.XX...,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,58,15,1,1,True,0.75,..X....XXXXXX.X,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,59,15,1,1,True,0.75,XX......X.X.XX.,6,7,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,40,60,15,1,1,True,0.75,.XXX..XX.X.X...,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,61,15,1,1,True,0.75,..XX.X..X.X.XX.,7,4,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,62,15,1,1,True,0.75,X..XX.X.XX.X.XX,9,4,9,7.5,1.5,0.6,0.5,0.1
Wormholes,40,63,15,1,1,True,0.75,X.X........XX..,4,9,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,40,64,15,1,1,True,0.75,.XXXX.....XX.XX,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,65,15,1,1,True,0.75,.X.......X.X...,3,8,3,7.5,-4.5,0.2,0.5,-0.3
Wormholes,40,66,15,1,1,True,0.75,.X.XXX..X.XXX..,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,67,15,1,1,True,0.75,XXX.X..XX..X.X.,8,5,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,68,15,1,1,True,0.75,.XXXX.X.XX.....,7,8,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,69,15,1,1,True,0.75,.X..XX....X.X..,5,6,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,40,70,15,1,1,True,0.75,XX.......X..X..,4,9,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,40,71,15,1,1,True,0.75,.X.X.XXXX...X..,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,72,15,1,1,True,0.75,X.X.XX..X..X..X,7,4,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,73,15,1,1,True,0.75,X...XX.X.XXX...,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,74,15,1,1,True,0.75,.X.XX..XXX...X.,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,75,15,1,1,True,0.75,....XXXXX.X.X.X,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,76,15,1,1,True,0.75,X.X...XXXX.XXXX,10,8,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,40,77,15,1,1,True,0.75,.X...X.X.X...XX,6,5,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,40,78,15,1,1,True,0.75,....X..X..X..XX,5,7,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,40,79,15,1,1,True,0.75,.XX.XXX...XXXXX,10,9,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,40,80,15,1,1,True,0.75,X.XXX.X.XX.XX.X,10,4,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,40,81,15,1,1,True,0.75,..X..XXX..XX..X,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,82,15,1,1,True,0.75,.X.XXX.XXX.X...,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,83,15,1,1,True,0.75,.XX..X.XXX...X.,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,84,15,1,1,True,0.75,...X..XXX.X...X,6,7,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,40,85,15,1,1,True,0.75,XX.X..XX..XXX..,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,86,15,1,1,True,0.75,XXXX..X.X.X..X.,8,5,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,87,15,1,1,True,0.75,XX...XX.X.X.XXX,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,40,88,15,1,1,True,0.75,..XX.XXX..XX.X.,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,89,15,1,1,True,0.75,...X.X..X....XX,5,7,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,40,90,15,1,1,True,0.75,.XX..X....X.XXX,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,91,15,1,1,True,0.75,....X..X....XX.,4,8,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,40,92,15,1,1,True,0.75,XX.X...X...XXX.,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,93,15,1,1,True,0.75,XXX..X...XX.X..,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,94,15,1,1,True,0.75,X..X....XX.X...,5,7,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,40,95,15,1,1,True,0.75,.XXX...X.X.XX.X,8,5,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,40,96,15,1,1,True,0.75,..XX.X..XX.XX..,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,97,15,1,1,True,0.75,XXXX.X..XXX.XXX,11,8,11,7.5,3.5,0.7333333333333333,0.5,0.23333333333333334
Wormholes,40,98,15,1,1,True,0.75,X.XX.X..X..XX..,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,99,15,1,1,True,0.75,.X.XX.X.XX....X,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,40,100,15,1,1,True,0.75,X.XXX.X..X..X.X,8,4,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,1,15,1,1,True,1,X..X.XX.XXXXX.X,10,6,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,2,15,1,1,True,1,XXXX...X.XXX...,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,3,15,1,1,True,1,....X.XX....XXX,6,9,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,4,15,1,1,True,1,.X.X...XXX.XXXX,9,7,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,5,15,1,1,True,1,.XX....XX...XX.,6,8,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,6,15,1,1,True,1,....XXXXXXXX.X.,9,10,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,7,15,1,1,True,1,XXXX.XX.X...X..,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,8,15,1,1,True,1,.X.....X.XX..XX,6,7,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,9,15,1,1,True,1,XX...XXXXXX.X..,9,9,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,10,15,1,1,True,1,X..X.X...X...X.,5,5,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,11,15,1,1,True,1,....XX...X.XXX.,6,8,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,12,15,1,1,True,1,XX..X.XXX.X.X.X,9,4,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,13,15,1,1,True,1,...XX.XX...XXX.,7,8,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,14,15,1,1,True,1,XX.X..X..X.X.XX,8,4,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,15,15,1,1,True,1,XX..XXXX.X..XXX,10,8,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,16,15,1,1,True,1,...X....X.XX..X,5,7,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,17,15,1,1,True,1,XX..XX.....X.XX,7,8,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,18,15,1,1,True,1,..X...XX.X.....,4,8,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,41,19,15,1,1,True,1,.X..XXX......X.,5,8,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,20,15,1,1,True,1,.....XX..X.X.X.,5,6,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,21,15,1,1,True,1,XXX.....XX.X.XX,8,8,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,22,15,1,1,True,1,.XX.XXX.X.XX.XX,10,5,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,23,15,1,1,True,1,XXXXX..XXXX.XX.,11,9,11,7.5,3.5,0.7333333333333333,0.5,0.23333333333333334
Wormholes,41,24,15,1,1,True,1,X..XX...XXXXXXX,10,10,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,25,15,1,1,True,1,X.X......X..X..,4,7,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,41,26,15,1,1,True,1,XXXX.XXX..X.X..,9,7,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,27,15,1,1,True,1,.....X..XXX.X.X,6,7,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,28,15,1,1,True,1,X.XX.X.XXXXX.XX,11,6,11,7.5,3.5,0.7333333333333333,0.5,0.23333333333333334
Wormholes,41,29,15,1,1,True,1,.....XX..XXX...,5,10,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,30,15,1,1,True,1,X.XXXX.X..XX..X,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,31,15,1,1,True,1,...X.X..XX..XXX,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,32,15,1,1,True,1,..XXXX........X,5,11,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,33,15,1,1,True,1,XXXXXXXXXX..XX.,12,11,12,7.5,4.5,0.8,0.5,0.3
Wormholes,41,34,15,1,1,True,1,....XXX.X.XXXXX,9,9,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,35,15,1,1,True,1,....X.XXXXXX...,7,10,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,36,15,1,1,True,1,X.X...X..XX..X.,6,5,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,37,15,1,1,True,1,...X...X....XXX,5,9,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,38,15,1,1,True,1,X..XXXX....X.X.,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,39,15,1,1,True,1,....XXXX..XX...,6,10,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,40,15,1,1,True,1,X..XXXX.XXXXXXX,12,10,12,7.5,4.5,0.8,0.5,0.3
Wormholes,41,41,15,1,1,True,1,X..X...X..X..X.,5,5,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,42,15,1,1,True,1,XXXXX.XX.X.....,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,43,15,1,1,True,1,......XX.X.....,3,10,3,7.5,-4.5,0.2,0.5,-0.3
Wormholes,41,44,15,1,1,True,1,..X...X...X...X,4,7,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,41,45,15,1,1,True,1,XXX.XXXX...XXX.,10,9,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,46,15,1,1,True,1,.X..X....X..X.X,5,5,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,47,15,1,1,True,1,XXXX.X.XXX...XX,10,8,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,48,15,1,1,True,1,X.XXX.X....X.XX,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,49,15,1,1,True,1,XXX........X...,4,11,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,41,50,15,1,1,True,1,X....XX.......X,4,10,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,41,51,15,1,1,True,1,X.XXX..XXX.XXX.,10,7,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,52,15,1,1,True,1,.X.XXX...X...X.,6,6,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,53,15,1,1,True,1,XX.....XX.XXX..,7,9,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,54,15,1,1,True,1,.X..X.X.X.XX...,6,4,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,55,15,1,1,True,1,XXX...XX..XXX..,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,56,15,1,1,True,1,XXX..XXX.....XX,8,10,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,57,15,1,1,True,1,X...XX.XXXXX..X,9,8,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,58,15,1,1,True,1,X..X.X...X.XX..,6,5,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,59,15,1,1,True,1,...XXXX.....X..,5,10,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,60,15,1,1,True,1,XXXX.X.XXX..XX.,10,7,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,61,15,1,1,True,1,.XX......XXX.X.,6,8,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,62,15,1,1,True,1,X..X.X.XXX.XX.X,9,4,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,63,15,1,1,True,1,X.X...X.XX.X.XX,8,4,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,64,15,1,1,True,1,....XXXXXXXXX..,9,12,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,65,15,1,1,True,1,X.XX.XXX..X...X,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,66,15,1,1,True,1,..X..X..XXXX.XX,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,67,15,1,1,True,1,X..XXX....XXXX.,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,68,15,1,1,True,1,.X..X....X...XX,5,7,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,69,15,1,1,True,1,XXXX..XXX....XX,9,10,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,70,15,1,1,True,1,X....XX.X.XXX..,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,71,15,1,1,True,1,.X.XXXX.X....X.,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,72,15,1,1,True,1,.X.X.XX.XXXX...,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,73,15,1,1,True,1,X..XX.X..X.X.XX,8,4,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,74,15,1,1,True,1,..XXX.X.X....XX,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,75,15,1,1,True,1,..XXX.X...X....,5,8,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,76,15,1,1,True,1,X.X.X.XX..X..XX,8,4,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,77,15,1,1,True,1,..XXXX...X...XX,7,9,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,78,15,1,1,True,1,X.X.XX......X.X,6,6,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,79,15,1,1,True,1,..XX.....XX.X..,5,8,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,80,15,1,1,True,1,...X.XX.XX....X,6,7,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,81,15,1,1,True,1,XX.XX..X.X.XXXX,10,6,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,41,82,15,1,1,True,1,XX........X.X.X,5,8,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,83,15,1,1,True,1,X..XXX..XX.XX.X,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,84,15,1,1,True,1,....X.XX..X....,4,8,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,41,85,15,1,1,True,1,XX.XX.......X..,5,9,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,86,15,1,1,True,1,..X.XXX...X..X.,6,6,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,41,87,15,1,1,True,1,.XXXX.X.X...XX.,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,88,15,1,1,True,1,..X...X.XXX.XXX,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,89,15,1,1,True,1,.XX..XXXXX.X.X.,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,90,15,1,1,True,1,X..XXXXX....X..,7,9,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,91,15,1,1,True,1,..X..XXX...XXX.,7,8,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,92,15,1,1,True,1,XXX...XX.XX....,7,9,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,93,15,1,1,True,1,.X..XX.XX.XX.X.,8,4,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,94,15,1,1,True,1,X.X.X.XXXX.....,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,95,15,1,1,True,1,X....XXXXX.XX.X,9,8,9,7.5,1.5,0.6,0.5,0.1
Wormholes,41,96,15,1,1,True,1,.X..X...X.X.X..,5,4,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,41,97,15,1,1,True,1,.X...XX.XX.XXX.,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,98,15,1,1,True,1,...X.XX.XX.XX.X,8,5,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,41,99,15,1,1,True,1,.X.XX..X...XXX.,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,41,100,15,1,1,True,1,.X....XX.X..XXX,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,1,15,1,1,True,1.25,X.X.X.XX....X.X,7,4,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,2,15,1,1,True,1.25,XXX.X....XXXX.X,9,8,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,3,15,1,1,True,1.25,.XX.XXX.XX.X...,8,6,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,4,15,1,1,True,1.25,XXX.X..XXXXX.XX,11,8,11,7.5,3.5,0.7333333333333333,0.5,0.23333333333333334
Wormholes,42,5,15,1,1,True,1.25,.XX..X....XXXX.,7,8,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,6,15,1,1,True,1.25,XX...XXXX....XX,8,10,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,7,15,1,1,True,1.25,.XX...XXX.X.XXX,9,7,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,8,15,1,1,True,1.25,X.XX.X....X.XX.,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,9,15,1,1,True,1.25,...XXXXX..X..X.,7,8,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,10,15,1,1,True,1.25,XXXXX.X.X.XXX..,10,7,10,7.5,2.5,0.6666666666666666,0.5,0.16666666666666666
Wormholes,42,11,15,1,1,True,1.25,...X.XXX.XX....,6,8,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,42,12,15,1,1,True,1.25,X...X.XXX.XXX.X,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,13,15,1,1,True,1.25,XX.XXX..X...XX.,8,7,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,14,15,1,1,True,1.25,XX.XX.X...X..X.,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,15,15,1,1,True,1.25,X.X....X.XX..X.,6,5,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,42,16,15,1,1,True,1.25,XX.X.XX....XXXX,9,8,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,17,15,1,1,True,1.25,X.XX.X.X..XX.X.,8,3,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,18,15,1,1,True,1.25,XXX....X..XXX.X,8,8,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,19,15,1,1,True,1.25,.XXXXX.X.....XX,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,20,15,1,1,True,1.25,.XX..XX.X..XX..,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,21,15,1,1,True,1.25,..XX......X...X,4,9,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,42,22,15,1,1,True,1.25,X.X.X..X.X...X.,6,3,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,42,23,15,1,1,True,1.25,.....X.X.XXX.XX,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,24,15,1,1,True,1.25,.XXX...XXXX....,7,10,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,25,15,1,1,True,1.25,.X.XXXXX..XX..X,9,7,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,26,15,1,1,True,1.25,......X..XX...X,4,9,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,42,27,15,1,1,True,1.25,X.X.XX.XXXX...X,9,6,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,28,15,1,1,True,1.25,XX.X.XX.....X.X,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,29,15,1,1,True,1.25,..X.......X.X..,3,8,3,7.5,-4.5,0.2,0.5,-0.3
Wormholes,42,30,15,1,1,True,1.25,..XXX..X.X..X..,6,6,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,42,31,15,1,1,True,1.25,XX....X.....X.X,5,8,5,7.5,-2.5,0.3333333333333333,0.5,-0.16666666666666666
Wormholes,42,32,15,1,1,True,1.25,XX.X.....XXXXX.,8,9,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,33,15,1,1,True,1.25,X..X..XXXXX.XX.,9,7,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,34,15,1,1,True,1.25,..X...XXX.XXXXX,9,9,9,7.5,1.5,0.6,0.5,0.1
Wormholes,42,35,15,1,1,True,1.25,.X..X..XX...XXX,7,7,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,36,15,1,1,True,1.25,X....XX.X.XX.X.,7,5,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,37,15,1,1,True,1.25,X...X........XX,4,10,4,7.5,-3.5,0.26666666666666666,0.5,-0.23333333333333334
Wormholes,42,38,15,1,1,True,1.25,XX.XXXX...X...X,8,8,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,39,15,1,1,True,1.25,.XX..X.XX..XX..,7,6,7,7.5,-0.5,0.4666666666666667,0.5,-0.03333333333333333
Wormholes,42,40,15,1,1,True,1.25,..X....XXX.X..X,6,7,6,7.5,-1.5,0.4,0.5,-0.1
Wormholes,42,41,15,1,1,True,1.25,XXX..X.X.X.XX..,8,5,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
Wormholes,42,42,15,1,1,True,1.25,.XXXXX.X.XXXX.X,11,7,11,7.5,3.5,0.7333333333333333,0.5,0.23333333333333334
Wormholes,42,43,15,1,1,True,1.25,XX.XX......XXXX,8,10,8,7.5,0.5,0.5333333333333333,0.5,0.03333333333333333
